1.0,-1340.1200254737028
2.0,-2239.191613219632
3.0,-886.6034122032258
4.0,-1507.659743264598
5.0,-1766.969820789061
6.0,-2130.430295058622
7.0,-1842.5143029040803
8.0,-1686.2481625365406
9.0,-935.030427839848
10.0,-787.3792136488937
11.0,-1092.5856067378609
12.0,-1301.5740192589008
13.0,-1463.3352544842367
14.0,-1900.7899586696662
15.0,-1647.9770240296523
16.0,-654.222337018711
17.0,-759.9700564212153
18.0,-1051.9929742768957
19.0,-990.2897152956551
20.0,-1254.0989916622764
21.0,-1080.4254612964564
22.0,-1514.4017546690077
23.0,-1423.5411247448376
24.0,-1432.8641136425224
25.0,-1243.1416027196894
26.0,-1237.9154784237037
27.0,-1083.1423276942894
28.0,-1548.7823118466335
29.0,-2088.23831110795
30.0,-998.1165768271476
31.0,-1676.862139913343
32.0,-1073.3612446801303
33.0,-1341.4767580323482
34.0,-1676.8721567314417
35.0,-1829.345525715912
36.0,-1329.4164575984992
37.0,-1219.6525023721993
38.0,-819.1823915529521
39.0,-1603.6647017788005
40.0,-1091.1554543075615
41.0,-1008.9816500903223
42.0,-1068.6106026890477
43.0,-756.6126233685077
44.0,-2106.1586353750567
45.0,-1673.4659926944619
46.0,-1011.5018020146983
47.0,-1482.7502185028945
48.0,-1445.5383448171656
49.0,-2437.9569239006632
