1.0,-198.38582607877322
2.0,-186.8802000226508
3.0,-195.45881381816142
4.0,-193.94261190605943
5.0,-239.4961176233009
6.0,-190.74638138592283
7.0,-162.27681485802583
8.0,-234.9431452743385
9.0,-170.86039531821595
10.0,-165.64977389916265
11.0,-192.3637636940841
12.0,-264.6563641648319
13.0,-235.2270175363753
14.0,-181.41170725389037
15.0,-220.65568377639835
16.0,-203.72951782280234
17.0,-169.61471685877143
18.0,-200.38935817348897
19.0,-206.29872963486577
20.0,-196.19767925579742
21.0,-200.7012844199247
22.0,-197.92083477659554
23.0,-251.01129341359723
24.0,-185.679080585891
25.0,-299.8334042107558
26.0,-204.75575185254561
27.0,-193.43807031968655
28.0,-204.91651688596946
29.0,-209.39940543166443
30.0,-227.97803324932605
31.0,-207.64930192609944
32.0,-191.00866928255135
33.0,-213.89546478867496
34.0,-220.46856448257807
35.0,-205.40750362360376
36.0,-210.65633325008687
37.0,-232.37800104002434
38.0,-204.87094939320232
39.0,-218.912753822268
40.0,-251.0313250353367
41.0,-174.7979593090655
42.0,-166.88258426563806
